P1 winrate , P1 wins ,   games , stars and ships
0.000      ,     0.0 ,       1 , (r3 y2 g2) (g1 r2 b3)
0.000      ,     0.0 ,       1 , (r3 y2 g3) (b1 y3 g3)
0.000      ,     0.0 ,       1 , (r3 y2 g3) (b2 y1 g3)
0.000      ,     0.0 ,       1 , (r3 y2 g3) (b3 r1 g3)
0.000      ,     0.0 ,       1 , (r3 y3 g3) (b1 g2 r3)
0.000      ,     0.0 ,       1 , (r3 y3 g3) (b3 r2 g3)
0.000      ,     0.0 ,       1 , (r3 y3 g3) (b3 y2 g3)
0.000      ,     0.0 ,       1 , (r3 y3 g3) (r1 y1 b1)
0.000      ,     0.0 ,       2 , (b1 g1 r3) (b2 r1 g3)
0.000      ,     0.0 ,       2 , (b1 g2 y3) (b2 r2 g3)
0.000      ,     0.0 ,       2 , (b1 g2 y3) (g3 y2 b3)
0.000      ,     0.0 ,       2 , (b1 g3 r3) (b2 g3 y3)
0.000      ,     0.0 ,       2 , (b1 g3 r3) (b3 g2 r3)
0.000      ,     0.0 ,       2 , (b1 r2 g3) (g1 y2 b3)
0.000      ,     0.0 ,       2 , (b1 r3 g3) (g2 r1 b3)
0.000      ,     0.0 ,       2 , (b1 y2 g3) (g2 y2 b3)
0.000      ,     0.0 ,       2 , (b1 y3 g3) (b1 g3 r3)
0.000      ,     0.0 ,       2 , (b2 g1 r3) (b2 r3 g3)
0.000      ,     0.0 ,       2 , (b2 g1 r3) (b3 g1 g3)
0.000      ,     0.0 ,       2 , (b2 g1 r3) (b3 g2 r3)
0.000      ,     0.0 ,       2 , (b2 g1 r3) (b3 g3 r3)
0.000      ,     0.0 ,       2 , (b2 g1 y3) (b1 y3 g3)
0.000      ,     0.0 ,       2 , (b2 g1 y3) (b2 y3 g3)
0.000      ,     0.0 ,       2 , (b2 g1 y3) (b3 g2 r3)
0.000      ,     0.0 ,       2 , (b2 g2 y3) (b2 y2 g3)
0.000      ,     0.0 ,       2 , (b2 g3 g3) (b1 y1 g3)
0.000      ,     0.0 ,       2 , (b2 g3 r3) (b1 r3 g3)
0.000      ,     0.0 ,       2 , (b2 g3 r3) (b3 y1 g3)
0.000      ,     0.0 ,       2 , (b2 g3 r3) (g3 y2 b3)
0.000      ,     0.0 ,       2 , (b2 g3 y3) (b2 r2 g3)
0.000      ,     0.0 ,       2 , (b2 g3 y3) (g1 r3 b3)
0.000      ,     0.0 ,       2 , (b2 g3 y3) (g3 r2 b3)
0.000      ,     0.0 ,       2 , (b2 y1 g3) (g3 y1 b3)
0.000      ,     0.0 ,       2 , (b3 g1 r3) (b1 r2 g3)
0.000      ,     0.0 ,       2 , (b3 g1 r3) (b2 r1 g3)
0.000      ,     0.0 ,       2 , (b3 g1 r3) (b2 y1 g3)
0.000      ,     0.0 ,       2 , (b3 g1 y3) (b1 g2 g3)
0.000      ,     0.0 ,       2 , (b3 g1 y3) (b2 y1 g3)
0.000      ,     0.0 ,       2 , (b3 g2 r1) (b2 g3 y3)
0.000      ,     0.0 ,       2 , (b3 g2 r3) (b1 g2 y3)
0.000      ,     0.0 ,       2 , (b3 g2 y3) (b1 g3 y3)
0.000      ,     0.0 ,       2 , (b3 r2 g3) (g3 y1 b3)
0.000      ,     0.0 ,       2 , (b3 y2 g3) (g1 r1 b3)
0.000      ,     0.0 ,       2 , (b3 y2 g3) (g2 y1 b3)
0.000      ,     0.0 ,       2 , (g1 r1 b3) (b1 r3 g3)
0.000      ,     0.0 ,       2 , (g1 y2 b3) (b3 y2 g3)
0.000      ,     0.0 ,       2 , (g1 y2 b3) (g3 y2 b3)
0.000      ,     0.0 ,       2 , (g1 y3 b3) (b2 g1 g3)
0.000      ,     0.0 ,       2 , (g1 y3 b3) (b2 y1 g3)
0.000      ,     0.0 ,       2 , (g2 r1 b3) (b2 y3 g3)
0.000      ,     0.0 ,       2 , (g2 r1 b3) (b3 r2 g3)
0.000      ,     0.0 ,       2 , (g2 r1 b3) (g3 r2 y3)
0.000      ,     0.0 ,       2 , (g2 r3 b3) (b1 r3 g3)
0.000      ,     0.0 ,       2 , (g2 y1 b3) (b2 g3 r3)
0.000      ,     0.0 ,       2 , (g2 y1 b3) (b2 g3 y3)
0.000      ,     0.0 ,       2 , (g2 y1 b3) (b3 r2 g3)
0.000      ,     0.0 ,       2 , (g2 y3 b3) (b1 r3 g3)
0.000      ,     0.0 ,       2 , (g2 y3 b3) (b2 r1 g3)
0.000      ,     0.0 ,       2 , (g2 y3 b3) (b3 y2 g3)
0.000      ,     0.0 ,       2 , (g3 r3 b3) (b3 r1 g3)
0.000      ,     0.0 ,       2 , (g3 y1 b3) (b2 g3 y3)
0.000      ,     0.0 ,       2 , (g3 y1 b3) (b3 r1 g3)
0.000      ,     0.0 ,       2 , (g3 y2 b3) (b1 r2 g3)
0.000      ,     0.0 ,       2 , (r3 y2 g3) (b1 r2 g3)
0.000      ,     0.0 ,       3 , (b1 g2 r3) (b1 g2 r3)
0.000      ,     0.0 ,       3 , (b1 g2 r3) (b1 g3 b3)
0.000      ,     0.0 ,       3 , (b1 g2 r3) (b2 r3 g3)
0.000      ,     0.0 ,       3 , (b1 g2 y3) (b1 g3 b3)
0.000      ,     0.0 ,       3 , (b1 g2 y3) (b2 g3 y3)
0.000      ,     0.0 ,       3 , (b1 g3 y3) (b2 y1 g3)
0.000      ,     0.0 ,       3 , (b2 g1 y3) (b3 g1 g3)
0.000      ,     0.0 ,       3 , (b2 g3 r3) (b3 g2 r3)
0.000      ,     0.0 ,       3 , (b2 y1 g3) (b3 r3 g3)
0.000      ,     0.0 ,       3 , (b3 r1 g3) (b1 y3 g3)
0.000      ,     0.0 ,       3 , (b3 r1 g3) (b2 y2 g3)
0.000      ,     0.0 ,       3 , (g1 y2 b3) (b1 r3 g3)
0.000      ,     0.0 ,       3 , (g2 y1 b3) (b2 r3 g3)
0.000      ,     0.0 ,       4 , (b1 g2 r3) (b3 r2 g3)
0.000      ,     0.0 ,       4 , (b1 g2 r3) (b3 y1 g3)
0.000      ,     0.0 ,       4 , (b3 g2 r3) (b1 y2 g3)
0.000      ,     0.0 ,       4 , (b3 g2 r3) (b2 y1 g3)
0.000      ,     0.0 ,       4 , (g2 r1 b3) (b1 y3 g3)
0.000      ,     0.0 ,       4 , (g2 y1 b3) (b2 r1 g3)
0.000      ,     0.0 ,       4 , (g3 r1 b3) (b2 r3 g3)
0.000      ,     0.0 ,       5 , (b1 g3 y3) (b3 y2 g3)
0.000      ,     0.0 ,       5 , (b2 g1 r3) (b3 r2 g3)
0.000      ,     0.0 ,       5 , (b2 r3 g3) (b3 y3 g3)
0.000      ,     0.0 ,       5 , (b2 y3 g3) (b3 y3 g3)
0.000      ,     0.0 ,       5 , (g2 r3 b3) (b2 r1 g3)
0.000      ,     0.0 ,       7 , (b3 g1 y3) (b2 r3 g3)
0.083      ,     1.0 ,      12 , (b1 g2 y3) (b3 y2 g3)
0.125      ,     0.5 ,       4 , (b3 y2 g3) (b2 r3 g3)
0.125      ,     0.5 ,       4 , (g3 y2 b3) (b1 y2 g3)
0.125      ,     1.0 ,       8 , (b1 g3 y3) (b2 r1 g3)
0.143      ,     1.0 ,       7 , (b1 r3 g3) (b1 g2 b3)
0.143      ,     1.0 ,       7 , (g3 y2 b3) (b2 r1 g3)
0.150      ,     1.5 ,      10 , (b2 y1 g3) (b2 y3 g3)
0.167      ,     0.5 ,       3 , (b2 g1 y3) (b2 r3 g3)
0.167      ,     0.5 ,       3 , (b3 r3 g3) (b3 r3 g3)
0.167      ,     1.0 ,       6 , (b1 g2 y3) (b3 y1 g3)
0.167      ,     1.0 ,       6 , (b3 g2 y3) (b1 r3 g3)
0.167      ,     3.0 ,      18 , (b3 y1 g3) (b2 r1 g3)
0.188      ,     3.0 ,      16 , (b2 g3 y3) (b1 y2 g3)
0.200      ,     1.0 ,       5 , (b1 g2 r3) (b3 r1 g3)
0.200      ,     1.0 ,       5 , (b2 g1 y3) (b2 g3 r3)
0.200      ,     1.0 ,       5 , (b2 g1 y3) (b3 r2 g3)
0.200      ,     1.0 ,       5 , (b2 g3 y3) (b1 r3 g3)
0.200      ,     1.0 ,       5 , (b2 g3 y3) (b3 r2 g3)
0.200      ,     1.0 ,       5 , (b2 y3 g3) (b2 r3 g3)
0.200      ,     1.0 ,       5 , (b3 g1 y3) (b2 y3 g3)
0.200      ,     1.0 ,       5 , (b3 g2 y3) (b3 r2 g3)
0.200      ,     1.0 ,       5 , (g1 y2 b3) (b2 r3 g3)
0.222      ,     2.0 ,       9 , (b1 y2 g3) (b1 g3 b3)
0.222      ,     2.0 ,       9 , (b3 g2 r3) (b1 r2 g3)
0.231      ,     3.0 ,      13 , (b3 g2 y3) (b1 r2 g3)
0.250      ,     0.5 ,       2 , (b1 g3 r3) (b3 r1 g3)
0.250      ,     0.5 ,       2 , (b1 g3 r3) (b3 y2 g3)
0.250      ,     0.5 ,       2 , (b1 g3 y3) (b3 g2 y3)
0.250      ,     0.5 ,       2 , (b1 r3 g3) (b1 g2 y3)
0.250      ,     0.5 ,       2 , (b2 g3 r3) (b3 g1 y3)
0.250      ,     0.5 ,       2 , (b2 r1 g3) (b1 g2 y3)
0.250      ,     0.5 ,       2 , (b2 y2 g3) (b1 y3 g3)
0.250      ,     0.5 ,       2 , (g2 r3 y3) (b2 g1 r3)
0.250      ,     0.5 ,       2 , (g3 y2 b3) (b3 y1 g3)
0.250      ,     1.0 ,       4 , (b1 g3 r3) (b2 r1 g3)
0.250      ,     1.0 ,       4 , (b2 g1 r3) (b1 y3 g3)
0.250      ,     1.0 ,       4 , (b2 g1 r3) (b3 y2 g3)
0.250      ,     1.0 ,       4 , (b2 g3 y3) (b1 y3 g3)
0.250      ,     1.0 ,       4 , (b2 g3 y3) (b2 g1 y3)
0.250      ,     1.0 ,       4 , (b2 g3 y3) (b3 g1 y3)
0.250      ,     1.0 ,       4 , (b2 r1 g3) (b3 g2 r3)
0.250      ,     1.0 ,       4 , (b2 r3 g3) (b2 r2 g3)
0.250      ,     1.0 ,       4 , (b3 g2 r3) (b2 r1 g3)
0.250      ,     1.0 ,       4 , (b3 r2 g3) (g3 y3 b3)
0.250      ,     1.0 ,       4 , (g2 r1 b3) (b2 r3 g3)
0.250      ,     1.0 ,       4 , (g2 r3 b3) (b1 r2 g3)
0.250      ,     1.0 ,       4 , (g2 r3 b3) (b1 y2 g3)
0.250      ,     1.0 ,       4 , (g2 y1 b3) (b1 r3 g3)
0.263      ,     5.0 ,      19 , (b3 g2 y3) (b2 r1 g3)
0.286      ,     2.0 ,       7 , (b1 g2 y3) (b2 r3 g3)
0.286      ,     2.0 ,       7 , (b1 r2 g3) (b1 g3 b3)
0.286      ,     2.0 ,       7 , (b1 r3 g3) (b3 y3 g3)
0.286      ,     2.0 ,       7 , (b2 r3 g3) (b1 g3 y3)
0.286      ,     6.0 ,      21 , (b1 r3 g3) (b2 r1 g3)
0.300      ,     3.0 ,      10 , (b1 g2 y3) (b3 r1 g3)
0.300      ,     3.0 ,      10 , (b1 y3 g3) (b3 r2 g3)
0.300      ,     3.0 ,      10 , (b3 y2 g3) (b1 y2 g3)
0.300      ,     4.5 ,      15 , (b3 r1 g3) (b2 r1 g3)
0.300      ,     6.0 ,      20 , (b2 y1 g3) (b2 r3 g3)
0.308      ,     4.0 ,      13 , (b2 y3 g3) (b1 r2 g3)
0.312      ,     5.0 ,      16 , (b2 g3 y3) (b1 r2 g3)
0.324      ,     5.5 ,      17 , (b1 y3 g3) (b2 r1 g3)
0.333      ,     1.0 ,       3 , (b1 g2 r3) (b1 r3 g3)
0.333      ,     1.0 ,       3 , (b1 g2 y3) (b2 g3 r3)
0.333      ,     1.0 ,       3 , (b1 g2 y3) (g2 y3 b3)
0.333      ,     1.0 ,       3 , (b1 g3 y3) (b1 g2 y3)
0.333      ,     1.0 ,       3 , (b1 r2 g3) (g2 y3 b3)
0.333      ,     1.0 ,       3 , (b1 y2 g3) (b2 r2 g3)
0.333      ,     1.0 ,       3 , (b1 y2 g3) (g3 y3 b3)
0.333      ,     1.0 ,       3 , (b1 y3 g3) (b1 y2 g3)
0.333      ,     1.0 ,       3 , (b2 g1 r3) (b1 r3 g3)
0.333      ,     1.0 ,       3 , (b2 r1 g3) (b2 r2 g3)
0.333      ,     1.0 ,       3 , (b2 r3 g3) (g3 y1 b3)
0.333      ,     1.0 ,       3 , (b2 y1 g3) (b3 g1 y3)
0.333      ,     1.0 ,       3 , (b2 y1 g3) (b3 g2 r3)
0.333      ,     1.0 ,       3 , (b2 y3 g3) (b1 g3 r3)
0.333      ,     1.0 ,       3 , (b3 g1 r3) (b2 g3 r3)
0.333      ,     1.0 ,       3 , (b3 g1 y3) (b2 g3 r3)
0.333      ,     1.0 ,       3 , (b3 g2 r3) (b1 g2 r3)
0.333      ,     1.0 ,       3 , (b3 g2 r3) (b2 g3 r3)
0.333      ,     1.0 ,       3 , (b3 g2 y3) (b1 y3 g3)
0.333      ,     1.0 ,       3 , (b3 g2 y3) (b2 r3 g3)
0.333      ,     1.0 ,       3 , (b3 r1 g3) (b1 y1 g3)
0.333      ,     1.0 ,       3 , (b3 r1 g3) (g1 y3 b3)
0.333      ,     1.0 ,       3 , (b3 r2 g3) (b3 r2 g3)
0.333      ,     1.0 ,       3 , (b3 y1 g3) (b1 r3 g3)
0.333      ,     1.0 ,       3 , (b3 y2 g3) (b2 g1 y3)
0.333      ,     1.0 ,       3 , (b3 y2 g3) (b3 g1 y3)
0.333      ,     1.0 ,       3 , (g2 r3 b3) (b2 y1 g3)
0.333      ,     1.0 ,       3 , (g2 y1 b3) (b3 g1 r3)
0.333      ,     1.0 ,       3 , (g3 y1 b3) (b1 y2 g3)
0.333      ,     1.0 ,       3 , (g3 y1 b3) (b2 r1 g3)
0.333      ,     2.0 ,       6 , (b1 g2 y3) (b2 r1 g3)
0.333      ,     2.0 ,       6 , (b1 g3 y3) (b1 y2 g3)
0.333      ,     2.0 ,       6 , (b1 g3 y3) (b2 y3 g3)
0.333      ,     2.0 ,       6 , (b1 y3 g3) (b2 r3 g3)
0.333      ,     2.0 ,       6 , (b1 y3 g3) (b2 y3 g3)
0.333      ,     2.0 ,       6 , (b3 g1 y3) (b2 r1 g3)
0.333      ,     2.0 ,       6 , (b3 g2 r3) (b1 r3 g3)
0.333      ,     2.0 ,       6 , (b3 g2 y3) (b3 r1 g3)
0.333      ,     3.0 ,       9 , (b1 y2 g3) (b3 g2 y3)
0.333      ,     4.0 ,      12 , (b2 g1 y3) (b3 y2 g3)
0.333      ,     5.0 ,      15 , (b3 y2 g3) (b1 r2 g3)
0.333      ,     8.0 ,      24 , (b2 y1 g3) (b3 r1 g3)
0.343      ,    12.0 ,      35 , (b2 y1 g3) (b3 r2 g3)
0.348      ,    11.5 ,      33 , (b1 y2 g3) (b2 r3 g3)
0.350      ,     3.5 ,      10 , (b3 y1 g3) (b1 r2 g3)
0.353      ,     6.0 ,      17 , (b3 r1 g3) (b2 y3 g3)
0.357      ,     2.5 ,       7 , (b1 r2 g3) (b3 y3 g3)
0.357      ,     7.5 ,      21 , (b2 r3 g3) (b2 r1 g3)
0.364      ,     4.0 ,      11 , (b2 r3 g3) (b2 y1 g3)
0.364      ,     4.0 ,      11 , (b3 y1 g3) (b2 r3 g3)
0.367      ,     5.5 ,      15 , (b3 g2 y3) (b1 y2 g3)
0.375      ,     1.5 ,       4 , (b1 y2 g3) (b2 g2 y3)
0.375      ,     1.5 ,       4 , (b2 g1 y3) (b1 g2 y3)
0.375      ,     1.5 ,       4 , (b2 r3 g3) (b3 g2 r3)
0.375      ,     1.5 ,       4 , (b3 r1 g3) (g1 y2 b3)
0.375      ,     3.0 ,       8 , (b1 y2 g3) (b1 r3 g3)
0.395      ,    15.0 ,      38 , (b1 r2 g3) (b3 r1 g3)
0.397      ,    15.5 ,      39 , (b1 y2 g3) (b3 r1 g3)
0.400      ,     2.0 ,       5 , (b1 g2 r3) (g3 y2 b3)
0.400      ,     2.0 ,       5 , (b2 y1 g3) (b1 g3 y3)
0.400      ,     2.0 ,       5 , (b3 r2 g3) (b3 y2 g3)
0.400      ,     2.0 ,       5 , (b3 r2 g3) (b3 y3 g3)
0.400      ,     4.0 ,      10 , (b2 r1 g3) (b2 y2 g3)
0.400      ,     4.0 ,      10 , (b2 r3 g3) (b1 r3 g3)
0.400      ,     4.0 ,      10 , (b3 y1 g3) (b3 r2 g3)
0.400      ,     6.0 ,      15 , (b3 r1 g3) (b3 y2 g3)
0.406      ,     6.5 ,      16 , (b1 y2 g3) (b2 y2 g3)
0.406      ,    19.5 ,      48 , (b2 r3 g3) (b1 r2 g3)
0.417      ,     2.5 ,       6 , (b1 g2 y3) (b2 y1 g3)
0.428      ,    35.5 ,      83 , (b3 r1 g3) (b1 r2 g3)
0.429      ,     3.0 ,       7 , (b2 g3 y3) (b2 y1 g3)
0.429      ,     3.0 ,       7 , (b2 y1 g3) (b2 g3 y3)
0.429      ,     3.0 ,       7 , (b2 y1 g3) (b3 g2 y3)
0.429      ,     3.0 ,       7 , (b2 y3 g3) (b1 r3 g3)
0.429      ,     3.0 ,       7 , (b3 y2 g3) (b1 g2 y3)
0.429      ,    12.0 ,      28 , (b2 y1 g3) (b1 y3 g3)
0.432      ,    16.0 ,      37 , (b3 r2 g3) (b1 y2 g3)
0.438      ,     3.5 ,       8 , (b1 y3 g3) (b3 y2 g3)
0.438      ,    14.0 ,      32 , (b3 r1 g3) (b2 r3 g3)
0.438      ,    21.0 ,      48 , (b1 y2 g3) (b3 r2 g3)
0.442      ,    26.5 ,      60 , (b3 y3 g3) (b3 y3 g3)
0.444      ,     4.0 ,       9 , (b3 y1 g3) (b1 y2 g3)
0.444      ,     8.0 ,      18 , (b2 y3 g3) (b1 y2 g3)
0.444      ,     8.0 ,      18 , (b3 r2 g3) (b1 r2 g3)
0.450      ,     4.5 ,      10 , (b3 r2 g3) (b3 r1 g3)
0.455      ,     5.0 ,      11 , (b1 r2 g3) (b2 y2 g3)
0.455      ,     5.0 ,      11 , (b2 g3 y3) (b2 r1 g3)
0.455      ,    10.0 ,      22 , (b2 r1 g3) (b1 y3 g3)
0.455      ,    15.0 ,      33 , (b2 r1 g3) (b1 r3 g3)
0.458      ,     5.5 ,      12 , (b2 y3 g3) (b3 r1 g3)
0.467      ,     7.0 ,      15 , (b2 y3 g3) (b2 r1 g3)
0.467      ,     7.0 ,      15 , (b3 y3 g3) (b3 r1 g3)
0.472      ,     8.5 ,      18 , (b3 y3 g3) (b3 r2 g3)
0.500      ,     0.5 ,       1 , (b1 g1 g3) (b2 g2 y3)
0.500      ,     0.5 ,       1 , (b1 g2 r3) (b2 g3 r3)
0.500      ,     0.5 ,       1 , (b1 g2 r3) (g3 y1 b3)
0.500      ,     0.5 ,       1 , (b1 g2 y3) (b3 g3 y3)
0.500      ,     0.5 ,       1 , (b1 g2 y3) (g3 y3 r2)
0.500      ,     0.5 ,       1 , (b1 g3 r3) (g3 y2 b3)
0.500      ,     0.5 ,       1 , (b1 g3 y1) (b3 g2 y3)
0.500      ,     0.5 ,       1 , (b1 r1 g3) (g2 y1 b3)
0.500      ,     0.5 ,       1 , (b1 r2 g3) (b3 r1 r3)
0.500      ,     0.5 ,       1 , (b1 r2 g3) (g3 r2 b3)
0.500      ,     0.5 ,       1 , (b2 g1 r3) (b3 y1 g3)
0.500      ,     0.5 ,       1 , (b2 g1 y3) (g1 y3 b3)
0.500      ,     0.5 ,       1 , (b2 g3 r3) (r3 y2 g3)
0.500      ,     0.5 ,       1 , (b2 r2 r2) (b2 g3 y3)
0.500      ,     0.5 ,       1 , (b2 r3 g2) (b3 r1 g3)
0.500      ,     0.5 ,       1 , (b3 g1 r3) (b3 r2 g3)
0.500      ,     0.5 ,       1 , (b3 g2 y1) (b1 g2 y3)
0.500      ,     0.5 ,       1 , (b3 g3 y3) (g3 r3 b3)
0.500      ,     0.5 ,       1 , (b3 r2 g1) (b2 r3 g3)
0.500      ,     0.5 ,       1 , (b3 y2 g3) (b1 r1 g3)
0.500      ,     0.5 ,       1 , (g1 r2 b3) (b3 y2 g3)
0.500      ,     0.5 ,       1 , (g1 r3 r3) (b1 r3 g3)
0.500      ,     0.5 ,       1 , (g1 y2 b3) (b2 g3 y3)
0.500      ,     0.5 ,       1 , (g1 y2 b3) (b3 y3 g3)
0.500      ,     0.5 ,       1 , (g1 y2 r3) (b3 g2 y3)
0.500      ,     0.5 ,       1 , (g2 r2 b3) (b2 y3 g3)
0.500      ,     0.5 ,       1 , (g2 r3 b3) (b2 g3 g3)
0.500      ,     0.5 ,       1 , (g2 r3 y3) (b2 r1 g3)
0.500      ,     0.5 ,       1 , (g2 y1 b3) (b3 y1 g3)
0.500      ,     0.5 ,       1 , (g2 y1 b3) (g2 y3 b3)
0.500      ,     0.5 ,       1 , (g2 y3 b1) (g3 r1 b2)
0.500      ,     0.5 ,       1 , (g3 g3 b3) (b3 g2 y3)
0.500      ,     0.5 ,       1 , (g3 y2 b3) (b2 g1 y3)
0.500      ,     0.5 ,       1 , (r1 y1 g2) (g1 y3 b3)
0.500      ,     0.5 ,       1 , (r1 y3 g3) (b3 y1 g3)
0.500      ,     0.5 ,       1 , (r1 y3 g3) (b3 y2 g3)
0.500      ,     0.5 ,       1 , (r2 y2 g3) (b3 g1 y3)
0.500      ,     0.5 ,       1 , (r3 y2 b2) (b2 r1 g3)
0.500      ,     0.5 ,       1 , (r3 y2 g1) (g3 y2 r1)
0.500      ,     0.5 ,       1 , (r3 y2 g3) (b1 r1 g3)
0.500      ,     1.0 ,       2 , (b1 g2 r3) (b1 y2 g3)
0.500      ,     1.0 ,       2 , (b1 g2 r3) (b3 g1 y3)
0.500      ,     1.0 ,       2 , (b1 g2 y3) (b1 y3 g3)
0.500      ,     1.0 ,       2 , (b1 g2 y3) (g2 r1 b3)
0.500      ,     1.0 ,       2 , (b1 g2 y3) (g3 r1 b3)
0.500      ,     1.0 ,       2 , (b1 g2 y3) (g3 y1 b3)
0.500      ,     1.0 ,       2 , (b1 g3 r3) (b1 r2 g3)
0.500      ,     1.0 ,       2 , (b1 g3 r3) (b2 r3 g3)
0.500      ,     1.0 ,       2 , (b1 g3 y3) (g2 y3 r3)
0.500      ,     1.0 ,       2 , (b1 r2 g3) (g1 r3 y3)
0.500      ,     1.0 ,       2 , (b1 r3 g3) (b2 g3 r3)
0.500      ,     1.0 ,       2 , (b1 r3 g3) (g3 r2 b3)
0.500      ,     1.0 ,       2 , (b1 y2 g3) (b3 g2 g3)
0.500      ,     1.0 ,       2 , (b1 y2 g3) (g3 r2 b3)
0.500      ,     1.0 ,       2 , (b1 y3 g3) (b1 y3 g3)
0.500      ,     1.0 ,       2 , (b1 y3 g3) (b3 g2 r3)
0.500      ,     1.0 ,       2 , (b1 y3 g3) (b3 y1 g3)
0.500      ,     1.0 ,       2 , (b1 y3 g3) (g3 y1 b3)
0.500      ,     1.0 ,       2 , (b2 g1 r3) (b1 g2 y3)
0.500      ,     1.0 ,       2 , (b2 g1 r3) (b1 r2 g3)
0.500      ,     1.0 ,       2 , (b2 g1 r3) (b3 g1 y3)
0.500      ,     1.0 ,       2 , (b2 g1 y3) (b1 g3 y3)
0.500      ,     1.0 ,       2 , (b2 g3 r3) (b1 g2 y3)
0.500      ,     1.0 ,       2 , (b2 g3 r3) (b2 g3 r3)
0.500      ,     1.0 ,       2 , (b2 g3 r3) (b2 r1 g3)
0.500      ,     1.0 ,       2 , (b2 g3 r3) (b3 r2 g3)
0.500      ,     1.0 ,       2 , (b2 g3 r3) (g2 y3 b3)
0.500      ,     1.0 ,       2 , (b2 g3 y3) (b2 r3 g3)
0.500      ,     1.0 ,       2 , (b2 r1 g3) (b1 g2 r3)
0.500      ,     1.0 ,       2 , (b2 r1 g3) (b2 g1 r3)
0.500      ,     1.0 ,       2 , (b2 r1 g3) (b3 g1 r3)
0.500      ,     1.0 ,       2 , (b2 r1 g3) (b3 g1 y3)
0.500      ,     1.0 ,       2 , (b2 r1 g3) (g2 r3 b3)
0.500      ,     1.0 ,       2 , (b2 r1 g3) (r2 y1 g3)
0.500      ,     1.0 ,       2 , (b2 r2 g3) (b1 g2 y3)
0.500      ,     1.0 ,       2 , (b2 r2 g3) (b1 r1 g3)
0.500      ,     1.0 ,       2 , (b2 r2 g3) (b2 r3 g3)
0.500      ,     1.0 ,       2 , (b2 r3 g3) (b2 y2 g3)
0.500      ,     1.0 ,       2 , (b2 y1 g3) (b1 y2 g3)
0.500      ,     1.0 ,       2 , (b2 y1 g3) (b2 y2 g3)
0.500      ,     1.0 ,       2 , (b2 y1 g3) (r1 y3 g3)
0.500      ,     1.0 ,       2 , (b2 y2 g3) (b1 y1 g3)
0.500      ,     1.0 ,       2 , (b2 y2 g3) (b2 r1 g3)
0.500      ,     1.0 ,       2 , (b2 y2 g3) (b2 y1 g3)
0.500      ,     1.0 ,       2 , (b2 y2 g3) (g3 y2 b3)
0.500      ,     1.0 ,       2 , (b2 y3 g3) (b2 y3 g3)
0.500      ,     1.0 ,       2 , (b2 y3 g3) (g3 y1 b3)
0.500      ,     1.0 ,       2 , (b3 g1 r3) (b1 g2 r3)
0.500      ,     1.0 ,       2 , (b3 g1 y3) (b3 r2 g3)
0.500      ,     1.0 ,       2 , (b3 g1 y3) (b3 y1 g3)
0.500      ,     1.0 ,       2 , (b3 g2 r3) (b3 r1 g3)
0.500      ,     1.0 ,       2 , (b3 g2 r3) (g3 y1 b3)
0.500      ,     1.0 ,       2 , (b3 g2 y3) (b1 g3 r3)
0.500      ,     1.0 ,       2 , (b3 g2 y3) (b3 g1 y3)
0.500      ,     1.0 ,       2 , (b3 g2 y3) (b3 y1 g3)
0.500      ,     1.0 ,       2 , (b3 g2 y3) (b3 y3 g3)
0.500      ,     1.0 ,       2 , (b3 r1 g3) (g2 r3 b3)
0.500      ,     1.0 ,       2 , (b3 r2 g3) (b2 y2 g3)
0.500      ,     1.0 ,       2 , (b3 r2 g3) (b3 g2 r3)
0.500      ,     1.0 ,       2 , (b3 r2 g3) (g2 r1 b3)
0.500      ,     1.0 ,       2 , (b3 r2 g3) (g2 r3 b3)
0.500      ,     1.0 ,       2 , (b3 r2 g3) (g2 y2 b3)
0.500      ,     1.0 ,       2 , (b3 r2 g3) (g2 y3 b3)
0.500      ,     1.0 ,       2 , (b3 r3 g3) (b2 r3 g3)
0.500      ,     1.0 ,       2 , (b3 y1 g3) (g2 r3 b3)
0.500      ,     1.0 ,       2 , (b3 y2 g3) (g1 r2 b3)
0.500      ,     1.0 ,       2 , (b3 y2 g3) (g1 y1 r3)
0.500      ,     1.0 ,       2 , (b3 y2 g3) (g3 r1 b3)
0.500      ,     1.0 ,       2 , (b3 y2 g3) (g3 y1 b3)
0.500      ,     1.0 ,       2 , (b3 y3 g3) (r3 y3 g3)
0.500      ,     1.0 ,       2 , (g1 r2 b3) (b1 r3 g3)
0.500      ,     1.0 ,       2 , (g1 r3 b3) (b1 r2 g3)
0.500      ,     1.0 ,       2 , (g1 r3 b3) (b2 r3 g3)
0.500      ,     1.0 ,       2 , (g1 y1 b3) (b1 r1 g3)
0.500      ,     1.0 ,       2 , (g1 y2 b3) (b1 y2 g3)
0.500      ,     1.0 ,       2 , (g1 y2 b3) (b3 r1 g3)
0.500      ,     1.0 ,       2 , (g1 y3 b3) (b2 r3 g3)
0.500      ,     1.0 ,       2 , (g2 r2 b3) (b2 r1 g3)
0.500      ,     1.0 ,       2 , (g2 y1 b3) (b1 y3 g3)
0.500      ,     1.0 ,       2 , (g2 y1 b3) (b2 g1 r3)
0.500      ,     1.0 ,       2 , (g2 y1 b3) (b2 y1 g3)
